                                                      File1	                                                      File2	  Time1_JS	  Time2_JS	      Lon1	      Lat1	      Lon2	      Lat2	  U_vel_ms	  V_vel_ms	Speed_kmdy	  Bear_deg	 Maxcorr1	 Maxcorr2	 img1_mean	  img1_std	 img2_mean	  img2_std	img1s_mean	 img1s_std	 Per_Valid
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-139.03487	74.53227	-138.72562	74.45123	0.1056	-0.10296	12.74284	134.27637	0.47068	0.81899	0.0216249	0.012695	0.0235261	0.0116157	0.020452	0.0108941	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-139.07704	74.64483	-138.75374	74.56379	0.10962	-0.10294	12.99236	133.2005	0.5097	0.80708	0.0204268	0.0116283	0.0232589	0.0115105	0.0202477	0.0107866	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-139.10515	74.75739	-138.76779	74.66734	0.11364	-0.11438	13.93117	135.18584	0.47564	0.81506	0.022393	0.0127126	0.0241903	0.0119324	0.021483	0.01146	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-139.13326	74.86994	-138.7959	74.7799	0.11282	-0.11438	13.88139	135.39302	0.4543	0.78077	0.0244767	0.0127589	0.0259764	0.0121225	0.0236716	0.0116655	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-139.16138	74.987	-138.82402	74.89246	0.11201	-0.12012	14.19072	137.00047	0.44253	0.74329	0.0260576	0.0121984	0.0270749	0.011743	0.0246531	0.0112997	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-139.18948	75.09956	-138.86618	75.00051	0.10659	-0.12589	14.25211	139.74483	0.40518	0.76395	0.0261873	0.0115451	0.0246529	0.0107664	0.0225932	0.0106191	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-139.23166	75.21212	-138.8943	75.10857	0.11044	-0.1316	14.84393	139.99562	0.54209	0.75831	0.0240885	0.0108763	0.0242109	0.0103315	0.0223181	0.0103465	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-139.25977	75.32468	-138.92241	75.22112	0.10963	-0.1316	14.79903	140.20375	0.53485	0.81353	0.0231794	0.0106171	0.0227818	0.0100526	0.0212026	0.010102	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-139.28789	75.43723	-138.93646	75.33368	0.11336	-0.13158	15.00568	139.25478	0.55817	0.8686	0.022709	0.0103828	0.021684	0.0093978	0.0201224	0.0094905	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-138.10713	72.05602	-137.98062	72.02901	0.04972	-0.03436	5.22192	124.65154	0.35983	0.40716	0.0262657	0.0125228	0.0253981	0.0155253	0.0251012	0.0114482	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-138.13525	72.16858	-137.99469	72.13706	0.05493	-0.04009	5.87525	126.12062	0.51889	0.66433	0.0258631	0.0124874	0.0295549	0.0124174	0.0246046	0.0113592	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-138.14931	72.28114	-138.00874	72.24512	0.0546	-0.04582	6.15869	130.00311	0.5356	0.6987	0.0259124	0.0131909	0.0321221	0.0146808	0.0265683	0.0134303	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-138.16336	72.39369	-138.00874	72.35317	0.05971	-0.05154	6.81541	130.79941	0.58426	0.75223	0.0281523	0.0146029	0.0353745	0.0161069	0.029511	0.0148416	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-138.19147	72.50625	-138.03685	72.46123	0.05936	-0.05727	7.12709	133.97325	0.60072	0.74221	0.0300157	0.0159748	0.0358599	0.0173945	0.0302457	0.0160639	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-138.20554	72.6188	-138.0509	72.57378	0.059	-0.05728	7.1048	134.15117	0.56216	0.72305	0.0312343	0.017421	0.0355916	0.0186694	0.0306599	0.0172033	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-138.23364	72.73136	-138.06497	72.68184	0.06396	-0.063	7.75669	134.56464	0.53968	0.74163	0.0319249	0.0182907	0.0368893	0.0204462	0.0316426	0.0186966	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-138.2477	72.84392	-138.06497	72.78539	0.06888	-0.07446	8.76405	137.22688	0.59763	0.79267	0.0342783	0.0211864	0.0379427	0.0227682	0.0329163	0.0209309	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-138.27582	72.95647	-138.07903	72.89344	0.07374	-0.08018	9.41178	137.39418	0.68978	0.81539	0.0363707	0.0220273	0.0400621	0.0229944	0.0350428	0.0209669	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-138.30392	73.06903	-138.10713	73.006	0.07328	-0.08018	9.38474	137.5757	0.728	0.81157	0.037422	0.0218462	0.0402019	0.0230331	0.0347172	0.0211675	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-138.31798	73.18609	-138.10713	73.12306	0.07799	-0.08015	9.66262	135.78331	0.67332	0.82142	0.0352844	0.022163	0.0369951	0.0226604	0.0313705	0.0205569	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-138.3461	73.29865	-138.13525	73.23562	0.07748	-0.08015	9.63187	135.9716	0.58865	0.75034	0.03147	0.02022	0.0336796	0.0204687	0.0281671	0.0187076	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-138.36015	73.41121	-138.13525	73.34367	0.08213	-0.08588	10.26701	136.27756	0.56371	0.73771	0.0273831	0.0184152	0.0322148	0.0199325	0.0271349	0.0183317	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-138.38826	73.52377	-138.16336	73.45623	0.08158	-0.08588	10.23408	136.4707	0.44137	0.68205	0.0261414	0.0177203	0.0318285	0.0191394	0.0270539	0.0176485	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-138.41638	73.63632	-138.17741	73.55978	0.08616	-0.09733	11.23068	138.48296	0.43826	0.71452	0.0295529	0.0176157	0.0337927	0.0186111	0.0289254	0.0171311	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-138.44449	73.74888	-138.19147	73.67234	0.09062	-0.09731	11.48879	137.03941	0.55383	0.7998	0.0292775	0.0172547	0.031781	0.0183342	0.0272641	0.0166216	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-138.45854	73.86143	-138.19147	73.7849	0.09502	-0.09729	11.74952	135.67659	0.51378	0.7948	0.0284635	0.0171245	0.0307464	0.0183538	0.0263185	0.0164138	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-138.48666	73.97399	-138.21959	73.89745	0.09437	-0.09729	11.71099	135.87389	0.55478	0.78074	0.0275133	0.0165767	0.0306218	0.0184117	0.0261843	0.0164623	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-138.51477	74.08655	-138.23364	74.01001	0.09866	-0.09727	11.97027	134.5948	0.49472	0.72017	0.0251531	0.0159956	0.0285546	0.0175541	0.0243524	0.0158822	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-138.54289	74.1991	-138.26175	74.11806	0.09802	-0.10301	12.28526	136.42256	0.56342	0.75855	0.0244511	0.0154337	0.0290548	0.0169827	0.0248787	0.0153373	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-138.55695	74.31166	-138.26175	74.23062	0.1022	-0.10298	12.53559	135.21837	0.51264	0.80053	0.0236726	0.015134	0.027205	0.0153124	0.023383	0.0139975	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-138.58505	74.42872	-138.28987	74.34768	0.10146	-0.10298	12.49033	135.42795	0.52861	0.79606	0.022332	0.0142769	0.0255573	0.0141859	0.0221104	0.0131257	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-138.61317	74.54128	-138.30392	74.46024	0.10555	-0.10296	12.73954	134.28963	0.48408	0.81219	0.0219015	0.0140278	0.0242891	0.0132333	0.020896	0.0122805	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-138.64128	74.65383	-138.31798	74.56829	0.1096	-0.10867	13.33492	134.75732	0.53993	0.83164	0.0211076	0.0132738	0.026062	0.0140255	0.022516	0.013119	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-138.6694	74.76639	-138.3461	74.68085	0.10881	-0.10868	13.28716	134.96419	0.54719	0.76817	0.0245329	0.0144653	0.0286846	0.0139868	0.0253241	0.0134136	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-138.69751	74.87895	-138.36015	74.7844	0.11279	-0.12013	14.2371	136.80399	0.53953	0.77579	0.0279807	0.0140963	0.0297596	0.0133729	0.0267959	0.0126005	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-138.72562	74.99151	-138.38826	74.89696	0.11198	-0.12013	14.18955	137.01111	0.50713	0.7345	0.0278963	0.0133436	0.0296989	0.0123816	0.0268602	0.0118406	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-138.75374	75.10406	-138.41638	75.00501	0.11119	-0.12587	14.51022	138.54332	0.41905	0.74692	0.0275245	0.012608	0.0275682	0.0113199	0.0251186	0.0109677	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-138.78185	75.22112	-138.44449	75.11757	0.11038	-0.13161	14.84083	140.01212	0.47207	0.78174	0.0253108	0.011482	0.0258179	0.0106801	0.0238724	0.0106589	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-138.80997	75.33368	-138.47261	75.23013	0.10956	-0.13161	14.7954	140.22234	0.48995	0.80453	0.0236986	0.0107443	0.0251119	0.0104293	0.0235552	0.0104744	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-138.83807	75.44624	-138.48666	75.34268	0.11328	-0.13158	15.00111	139.27502	0.44698	0.81909	0.0240308	0.0103187	0.024168	0.0103318	0.0228532	0.0101664	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-137.74167	72.06503	-137.61516	72.02901	0.04973	-0.04583	5.84297	132.66867	0.54099	0.64816	0.0303551	0.0151153	0.0320493	0.0172995	0.0293189	0.014525	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-137.75572	72.17758	-137.61516	72.14156	0.05492	-0.04582	6.17969	129.83772	0.5815	0.77956	0.0326311	0.016057	0.0356692	0.0161251	0.0302682	0.0150987	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-137.78383	72.29014	-137.64326	72.24962	0.05459	-0.05156	6.48779	133.36021	0.53782	0.752	0.0319513	0.0163037	0.0353865	0.016657	0.0297332	0.0154745	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-137.7979	72.40269	-137.64326	72.36217	0.0597	-0.05154	6.81436	130.80493	0.55896	0.74098	0.0316183	0.0166156	0.0370299	0.0180312	0.030493	0.0164539	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-137.81195	72.51525	-137.65732	72.47023	0.05934	-0.05728	7.12574	133.98589	0.52892	0.69371	0.0333508	0.0181699	0.0390264	0.0194989	0.032652	0.0181359	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-137.84006	72.62781	-137.67139	72.57829	0.06433	-0.063	7.77955	134.39903	0.55612	0.69818	0.0329726	0.018877	0.037782	0.0203352	0.032357	0.0187917	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-137.85411	72.74036	-137.67139	72.68184	0.0693	-0.07445	8.78765	137.05183	0.63214	0.82533	0.0336508	0.0197954	0.0410617	0.0228827	0.0354521	0.0213135	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-137.86818	72.85292	-137.68544	72.7944	0.06886	-0.07445	8.76164	137.23489	0.7092	0.8442	0.0377899	0.0221733	0.043442	0.0241948	0.0378425	0.0224874	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-137.89629	72.96548	-137.69949	72.90245	0.07372	-0.08017	9.40956	137.40042	0.77688	0.89558	0.0400429	0.0222277	0.0441837	0.0240791	0.0388816	0.0223272	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-137.91034	73.07803	-137.71355	73.01501	0.07324	-0.08017	9.38183	137.58665	0.78166	0.88491	0.0406983	0.0219631	0.0439319	0.0243988	0.0386805	0.0226385	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-137.92439	73.1906	-137.71355	73.12756	0.07796	-0.08016	9.66132	135.79761	0.63164	0.85532	0.0386184	0.022261	0.0387854	0.0231199	0.033956	0.0213417	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-137.95251	73.30315	-137.72762	73.23562	0.08264	-0.08588	10.29713	136.1026	0.54043	0.76704	0.034455	0.0205812	0.0345214	0.0207011	0.0298718	0.0193003	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-137.96657	73.41571	-137.74167	73.34818	0.08209	-0.08588	10.26447	136.29086	0.50875	0.64952	0.0299183	0.0192547	0.032438	0.0202649	0.0278776	0.0190563	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-137.99469	73.52827	-137.75572	73.45173	0.0867	-0.09733	11.26237	138.30553	0.4534	0.67107	0.0285969	0.0192347	0.0336143	0.0195586	0.0293958	0.0186043	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-138.00874	73.64082	-137.75572	73.55978	0.09122	-0.10304	11.89006	138.483	0.52326	0.7477	0.0314814	0.0191895	0.035434	0.0190291	0.0307891	0.0181077	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-138.03685	73.75338	-137.78383	73.67234	0.09062	-0.10304	11.85626	138.66927	0.51218	0.79275	0.0293045	0.0186659	0.0336156	0.0189486	0.0293891	0.0177846	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-138.0509	73.86594	-137.78383	73.7849	0.09501	-0.10302	12.10871	137.31693	0.4129	0.7815	0.0281253	0.018255	0.0314974	0.0180755	0.0274009	0.0165998	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-138.07903	73.98299	-137.81195	73.90195	0.09435	-0.10302	12.06984	137.51602	0.49267	0.75864	0.0258115	0.0162671	0.0301699	0.0177249	0.0259815	0.016154	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-138.09308	74.09555	-137.81195	74.01001	0.09865	-0.10874	12.68516	137.78387	0.52629	0.7427	0.0234857	0.0152112	0.0287922	0.0169896	0.0246873	0.0154345	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-138.12119	74.20811	-137.84006	74.12257	0.09798	-0.10874	12.64628	137.97841	0.5499	0.73035	0.0236535	0.0151936	0.0282726	0.0169738	0.0239345	0.0153467	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-138.14931	74.32066	-137.85411	74.23512	0.10217	-0.10871	12.88983	136.77837	0.49367	0.76717	0.0223098	0.0149736	0.0267404	0.0161711	0.0226437	0.0146678	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-138.16336	74.43322	-137.86818	74.34768	0.10146	-0.10871	12.84782	136.97807	0.55155	0.78024	0.0208536	0.0142241	0.0255463	0.0156799	0.0215948	0.0142233	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-138.19147	74.54578	-137.88223	74.46024	0.10554	-0.10869	13.08989	135.84262	0.51356	0.81872	0.0213684	0.0143316	0.0252896	0.0152903	0.0213142	0.0138188	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-138.21959	74.65834	-137.89629	74.57279	0.10957	-0.10868	13.33438	134.76645	0.55292	0.82587	0.022022	0.0146217	0.0281509	0.0158423	0.0238904	0.0144577	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-138.23364	74.7754	-137.91034	74.68985	0.10875	-0.10868	13.28377	134.98222	0.53739	0.73789	0.0256338	0.0150627	0.0323988	0.0153695	0.0281805	0.0143993	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-138.26175	74.88795	-137.92439	74.7934	0.11273	-0.12013	14.2331	136.82002	0.53163	0.74901	0.0291195	0.0141402	0.0320603	0.0147142	0.0282334	0.0135848	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-138.28987	75.00051	-137.95251	74.90596	0.11191	-0.12013	14.18519	137.02998	0.51625	0.75649	0.0279842	0.0137786	0.0315256	0.0137229	0.0278604	0.0129366	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-138.31798	75.11307	-137.98062	75.01402	0.11114	-0.12587	14.50755	138.5558	0.46605	0.77298	0.0277038	0.0129545	0.0287456	0.0125483	0.0257746	0.0118605	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-138.3461	75.22562	-138.00874	75.12207	0.11035	-0.1316	14.83889	140.02049	0.45279	0.77014	0.0258247	0.0118349	0.0257644	0.0110561	0.0233131	0.0107691	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-138.36015	75.33818	-138.0228	75.23013	0.10957	-0.13734	15.17992	141.41664	0.50479	0.75628	0.0231262	0.0108401	0.0257059	0.0103352	0.02373	0.0101763	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-138.38826	75.45524	-138.03685	75.34718	0.11324	-0.13731	15.37763	140.48865	0.36888	0.6921	0.0239255	0.0100029	0.0237201	0.011014	0.023286	0.0097111	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-137.36214	71.95697	-137.23563	71.91645	0.05003	-0.05156	6.20729	135.86728	0.56362	0.65282	0.0315217	0.0168321	0.0286514	0.0216573	0.0319714	0.0161964	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-137.37619	72.06953	-137.24968	72.02901	0.04973	-0.05157	6.18966	136.03831	0.7007	0.80368	0.0323527	0.0172377	0.0363442	0.0179295	0.0328556	0.0166174	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-137.39026	72.18208	-137.24968	72.14156	0.05493	-0.05155	6.50847	133.18401	0.71857	0.81177	0.0360047	0.017885	0.0406838	0.0180499	0.0358223	0.0173436	99.034
RCM2_SHUB_2021_12_02_15_46_13_0691775173_135.10W_72.96N_HH_C	S1B_ESA_2021_12_03_16_00_57_0691862457_135.89W_73.60N_HH_C	691775173	691862457	-137.40431	72.29464	-137.26375	72.25412	0.05458	-0.05155	6.48684	133.36584	0.64943	0.75377	0.0348764	0.0177985	0.0391928	0.0183476	0.0338996	0.0171111	99.034
